Subject Number,Stimulus Feature,Congruency,Key Press,Reaction Time,Accuracy
18,2,2,1,0.97083,1
18,1,2,2,0.91656,1
18,3,2,1,0.7949,1
18,1,2,2,0.97679,1
18,2,2,1,0.81367,1
18,3,2,1,1.0735,1
18,1,2,2,0.92857,1
18,2,2,1,0.84173,1
18,2,2,1,0.82363,1
18,2,2,1,1.3868,1
18,4,2,2,1.3756,1
18,2,2,1,0.82441,1
18,4,2,2,0.88815,1
18,2,2,1,0.80471,1
18,2,2,1,0.71566,1
18,4,2,2,0.51524,1
18,3,2,1,1.1771,1
18,4,2,2,0.81498,1
18,1,2,2,1.3767,1
18,4,2,2,0.75045,1
18,1,2,2,1.0272,1
18,3,2,1,0.74606,1
18,1,2,2,0.85075,1
18,4,2,2,0.98603,1
18,3,2,1,0.704,1
18,3,2,1,1.3675,1
18,1,2,2,0.7479,1
18,4,2,1,0.79266,0
18,3,2,1,0.54112,1
18,3,2,1,0.51478,1
18,4,2,2,0.66186,1
18,2,2,1,0.79274,1
18,4,2,2,0.62118,1
18,3,2,1,0.73823,1
18,4,2,2,0.90491,1
18,2,2,1,1.0267,1
18,2,2,1,0.62626,1
18,1,2,2,0.73224,1
18,2,2,1,0.74507,1
18,3,2,1,1.1059,1
18,2,2,1,0.96063,1
18,2,2,1,0.51506,1
18,2,1,2,1.1605,1
18,3,1,1,0.96535,1
18,2,1,1,0.77623,0
18,4,1,2,0.88574,1
18,4,1,2,0.63269,1
18,4,1,2,0.44684,1
18,4,1,2,0.5704,1
18,2,1,2,0.91212,1
18,1,1,1,0.61695,1
18,4,1,2,0.80888,1
18,1,1,1,1.1827,1
18,4,1,2,0.63269,1
18,2,1,2,1.0705,1
18,2,1,2,0.69642,1
18,2,1,2,0.77034,1
18,2,1,2,0.61114,1
18,1,1,1,0.53265,1
18,2,1,2,0.96857,1
18,2,1,2,0.78387,1
18,3,1,1,0.94279,1
18,2,1,2,1.1017,1
18,2,1,2,0.65459,1
18,4,1,2,0.55311,1
18,3,1,1,0.55479,1
18,1,1,1,0.56367,1
18,3,1,1,0.65251,1
18,3,1,1,0.78543,1
18,4,1,2,0.69227,1
18,4,1,2,0.88471,1
18,3,1,1,1.0027,1
18,3,1,1,0.6574,1
18,4,1,2,0.58104,1
18,2,1,2,0.66682,1
18,2,1,2,1.4116,1
18,2,1,2,1.1711,1
18,2,1,2,1.007,1
18,3,1,1,1.0097,1
18,1,1,1,0.75535,1
18,1,1,1,0.4906,1
18,3,1,1,0.66436,1
18,3,1,1,0.7362,1
18,4,1,2,0.77211,1
18,1,1,1,0.73391,1
18,4,1,2,0.86161,1
18,3,1,1,0.74966,1
18,3,1,1,0.63157,1
18,1,1,1,0.93442,1
18,1,1,1,0.64918,1
18,4,1,2,0.77412,1
18,1,1,1,0.7078,1
18,1,1,1,0.7317,1
18,3,1,1,0.73735,1
18,2,1,2,1.1074,1
18,4,1,2,0.67611,1
18,1,1,1,0.57182,1
18,2,1,2,0.90949,1
18,2,1,2,0.50634,1
18,1,1,1,1.1534,1
18,3,1,1,0.70987,1
18,4,1,2,0.58274,1
18,2,1,2,0.7674,1
18,4,1,2,0.47028,1
18,3,1,1,0.93892,1
18,4,1,2,0.55772,1
18,1,1,1,0.76853,1
18,3,1,1,0.57595,1
18,1,1,1,1.1156,1
18,4,1,2,0.64507,1
18,3,1,1,0.80692,1
18,4,1,2,0.65485,1
18,4,1,2,0.87867,1
18,2,1,2,1.3105,1
18,4,1,2,0.95345,1
18,3,1,1,0.77525,1
18,1,1,1,0.95609,1
18,1,1,1,0.84172,1
18,2,1,2,0.62721,1
18,3,1,1,0.82606,1
18,1,1,1,0.57578,1
18,3,1,1,0.66256,1
18,1,1,1,0.9693,1
18,4,1,2,0.73565,1
18,3,1,1,0.54185,1
18,4,1,2,0.72381,1
18,2,1,1,0.58449,0
18,1,1,1,0.74231,1
18,1,1,1,0.60418,1
18,3,1,1,0.68616,1
18,2,1,2,0.97365,1
18,4,1,2,0.73642,1
18,1,1,1,0.68508,1
18,3,1,1,0.78183,1
18,4,1,2,0.64056,1
18,2,1,2,0.67935,1
18,3,1,1,0.65617,1
18,2,1,2,0.79307,1
18,2,1,2,0.65757,1
18,4,1,2,0.63234,1
18,3,1,1,0.82638,1
18,3,1,1,0.66321,1
18,3,1,1,0.90085,1
18,4,1,2,0.61669,1
18,4,1,2,0.62973,1
18,2,1,2,1.0813,1
18,2,1,1,0.5789,0
18,3,2,1,0.48254,1
18,1,2,2,0.90013,1
18,1,2,2,0.54865,1
18,1,2,2,0.58271,1
18,1,2,2,0.62947,1
18,1,2,2,0.8453,1
18,1,2,2,1.448,1
18,3,2,1,0.83982,1
18,4,2,2,0.6738,1
18,3,2,1,0.68933,1
18,3,2,1,0.70521,1
18,1,2,2,1.3679,1
18,1,2,2,0.63581,1
18,4,2,2,0.90872,1
18,2,2,1,0.78662,1
18,4,2,2,1.1793,1
18,2,2,1,0.59701,1
18,2,2,1,0.53484,1
18,1,2,2,0.72973,1
18,2,2,1,0.66137,1
18,1,2,2,0.72911,1
18,1,2,2,0.51289,1
18,2,2,1,0.57786,1
18,3,2,1,0.78378,1
18,4,2,2,0.53563,1
18,4,2,2,0.65925,1
18,2,2,2,0.98512,0
18,4,2,2,0.69374,1
18,4,2,2,0.57865,1
18,1,2,2,0.80326,1
18,1,2,2,0.50198,1
18,1,2,2,0.44484,1
18,2,2,1,0.75084,1
18,4,2,2,0.63874,1
18,4,2,2,0.45868,1
18,3,2,1,0.60253,1
18,1,2,1,0.94626,0
18,3,2,1,0.59396,1
18,3,2,1,0.4901,1
18,2,2,2,0.59786,0
18,4,2,2,0.52446,1
18,1,2,1,0.80928,0
18,2,2,1,0.87917,1
18,3,2,1,0.92707,1
18,3,2,1,0.62562,1
18,1,2,2,0.5346,1
18,3,2,1,0.89112,1
18,3,2,1,0.57018,1
18,3,2,1,0.75807,1
18,4,2,2,0.59693,1
18,4,2,2,0.47986,1
18,2,2,1,0.97865,1
18,2,2,1,0.48462,1
18,3,2,1,0.6505,1
18,2,2,1,0.71014,1
18,4,2,2,0.59202,1
18,4,2,2,0.49301,1
18,3,2,1,0.71286,1
18,3,2,1,0.43273,1
18,4,2,2,0.59157,1
18,3,2,1,0.65134,1
18,1,2,2,0.83387,1
18,4,2,2,0.82493,1
18,4,2,2,0.47263,1
18,4,2,2,0.7526,1
18,1,2,2,1.0565,1
18,1,2,2,0.51015,1
18,4,2,2,0.68804,1
18,3,2,1,0.68284,1
18,2,2,1,0.71475,1
18,4,2,2,1.1027,1
18,3,2,1,0.62751,1
18,3,2,1,0.50437,1
18,3,2,1,0.67323,1
18,1,2,2,0.84912,1
18,4,2,2,0.60086,1
18,4,2,2,0.82148,1
18,2,2,1,0.9466,1
18,4,2,2,0.57505,1
18,1,2,2,1.041,1
18,1,2,2,0.86378,1
18,4,2,2,0.75255,1
18,2,2,1,0.85316,1
18,4,2,2,0.86062,1
18,1,2,2,0.95278,1
18,1,2,2,0.79954,1
18,1,2,2,0.58439,1
18,1,2,2,0.66531,1
18,2,2,1,0.64599,1
18,3,2,1,0.71288,1
18,2,2,1,0.85667,1
18,2,2,1,0.49739,1
18,3,2,1,0.67143,1
18,2,2,1,0.8595,1
18,1,2,2,0.84426,1
18,4,2,2,0.78501,1
18,2,2,1,0.91802,1
18,1,2,2,0.81076,1
18,1,2,1,0.67996,0
18,2,2,1,0.81015,1
18,3,2,1,0.69395,1
18,2,2,2,0.86373,0
18,2,2,2,0.73254,0
18,4,2,2,0.62842,1
18,1,2,2,0.79133,1
18,3,2,1,0.63593,1
18,2,2,1,0.59091,1
18,1,2,2,0.75356,1
18,4,2,2,0.55552,1
18,4,2,2,0.54539,1
18,3,2,2,0.73426,0
18,1,2,2,0.78152,1
18,4,2,2,0.71112,1
18,4,2,2,0.43643,1
18,4,2,2,0.56597,1
18,3,2,1,0.42829,1
18,3,2,1,0.43687,1
18,1,2,1,0.63707,0
18,3,2,1,0.62922,1
18,1,2,1,0.64691,0
18,3,2,1,0.58956,1
18,2,2,1,0.69029,1
18,2,1,2,0.92084,1
18,1,1,1,0.99276,1
18,2,1,2,0.56952,1
18,1,1,1,0.57147,1
18,3,1,1,0.79133,1
18,3,1,1,0.53924,1
18,2,1,2,0.59791,1
18,3,1,2,0.4615,0
18,4,1,2,0.63082,1
18,2,1,2,0.82274,1
18,1,1,1,0.53551,1
18,4,1,2,0.6972,1
18,1,1,1,0.81512,1
18,4,1,2,0.81104,1
18,4,1,2,0.53675,1
18,2,1,1,0.57083,0
18,3,1,1,0.69454,1
18,4,1,2,0.68431,1
18,3,1,1,0.55816,1
18,1,1,1,0.47563,1
18,4,1,2,0.5613,1
18,2,1,2,0.66342,1
18,3,1,1,0.60416,1
18,3,1,1,0.44458,1
18,4,1,2,0.43642,1
18,4,1,2,0.43461,1
18,3,1,1,0.55471,1
18,2,1,1,0.80348,0
18,1,1,1,0.75339,1
18,3,1,1,0.46468,1
18,3,1,1,0.43826,1
18,2,1,1,0.95531,0
18,1,1,1,0.62318,1
18,1,1,1,0.47583,1
18,1,1,1,0.45082,1
18,1,1,1,0.83836,1
18,1,1,1,0.55007,1
18,4,1,2,0.61208,1
18,1,1,1,0.61889,1
18,2,1,2,0.56465,1
18,1,1,1,0.51544,1
18,4,1,2,0.52418,1
18,2,1,1,0.4843,0
18,3,1,1,0.57308,1
18,3,1,1,0.70275,1
18,1,1,1,0.73451,1
18,4,1,2,0.64545,1
18,1,1,1,0.55021,1
18,4,1,2,0.72399,1
18,3,1,1,0.69083,1
18,2,1,1,0.8786,0
18,2,1,2,0.99962,1
18,4,1,2,0.67854,1
18,1,1,1,0.82035,1
18,1,1,1,0.745,1
18,4,1,2,0.77075,1
18,3,1,1,0.47474,1
18,2,1,2,0.67429,1
18,3,1,1,0.62915,1
18,4,1,2,0.54002,1
18,2,1,1,0.79194,0
18,3,1,1,0.60185,1
18,4,1,2,0.61129,1
18,2,1,1,0.94712,0
18,4,1,2,0.568,1
18,2,1,2,0.79882,1
18,2,1,2,0.48047,1
18,2,1,2,0.53927,1
18,4,1,2,0.71996,1
18,4,1,2,0.46507,1
18,3,1,1,0.59984,1
18,4,1,2,0.61857,1
18,2,1,2,0.43926,1
18,3,1,1,0.57212,1
18,2,1,2,0.76571,1
18,1,1,1,0.67046,1
18,2,1,2,0.65637,1
18,4,1,2,0.7958,1
18,2,1,2,0.74854,1
18,2,1,2,0.47968,1
18,2,1,2,0.74336,1
18,1,1,1,0.55518,1
18,2,1,2,0.48596,1
18,4,1,2,0.52983,1
18,4,1,2,0.4625,1
18,1,1,1,0.55541,1
18,2,1,2,0.56021,1
18,1,1,1,0.6222,1
18,1,1,1,0.47841,1
18,2,1,2,0.48829,1
18,1,1,1,0.59527,1
18,4,1,2,0.56418,1
18,1,1,1,0.76495,1
18,4,1,2,0.76562,1
18,1,1,1,0.70671,1
18,3,1,1,0.63435,1
18,4,1,2,0.52681,1
18,2,1,2,0.71265,1
18,3,1,2,0.43095,0
18,1,1,1,1.3984,1
18,2,1,2,0.61541,1
18,1,1,1,0.61608,1
18,3,1,1,0.64885,1
18,3,1,1,0.45659,1
18,2,1,2,0.68056,1
18,4,1,2,0.58832,1
18,3,1,1,0.55839,1
18,1,1,1,0.65485,1
18,1,1,1,0.46172,1
18,3,1,1,0.4317,1
18,4,1,1,0.43007,0
18,4,1,2,0.48326,1
18,1,1,1,0.68629,1
18,1,1,1,0.51226,1
18,1,1,1,0.49695,1
18,3,1,1,0.70999,1
18,2,1,2,0.62255,1
18,3,1,2,0.5564,0
18,2,1,2,0.69109,1
18,4,1,2,0.7758,1
18,4,1,2,0.47598,1
18,3,1,1,0.5487,1
18,3,1,1,0.43702,1
18,2,1,2,0.73718,1
18,1,1,1,0.57391,1
18,1,1,1,0.58487,1
18,3,1,1,0.53935,1
18,2,1,2,0.69518,1
18,1,1,1,0.43661,1
18,4,1,2,0.63979,1
18,4,1,2,0.65029,1
18,4,1,2,0.49711,1
18,3,1,1,0.79504,1
18,3,1,1,0.60072,1
18,1,1,1,0.7034,1
18,3,1,1,0.55447,1
18,3,1,1,0.44276,1
18,4,1,2,0.503,1
18,4,1,2,0.44563,1
18,2,1,2,1.0609,1
18,4,1,2,0.48496,1
18,4,1,2,0.46207,1
18,4,1,2,0.43061,1
18,3,1,1,0.55937,1
18,3,1,1,0.43265,1
18,2,1,2,0.95488,1
18,4,1,2,0.58175,1
18,1,1,1,0.69162,1
18,1,1,1,0.7026,1
18,1,1,1,0.5024,1
18,3,1,1,0.74129,1
18,4,1,2,0.65607,1
18,3,1,1,0.99687,1
18,2,1,2,2.1185,1
18,1,1,1,0.6224,1
18,3,1,1,0.64419,1
18,3,1,1,0.4891,1
18,4,1,2,0.61884,1
18,1,1,1,1.1407,1
18,1,1,1,0.52156,1
18,2,1,2,0.72609,1
18,3,1,1,0.6061,1
18,3,1,1,0.46297,1
18,2,1,2,0.66471,1
18,4,1,2,0.64767,1
18,2,1,2,0.59354,1
18,4,1,2,0.48436,1
18,3,1,1,0.60126,1
18,2,1,2,0.87399,1
18,2,1,2,0.48989,1
18,2,1,2,0.47556,1
18,3,1,1,0.62853,1
18,4,1,2,0.56836,1
18,3,1,1,0.54114,1
18,1,1,1,0.71697,1
18,4,1,2,0.56382,1
18,1,1,1,0.64077,1
18,3,1,1,0.50465,1
18,2,1,2,0.69553,1
18,2,1,2,0.48027,1
18,2,1,2,0.47222,1
18,4,1,2,0.54502,1
18,4,1,2,0.4472,1
18,4,1,2,0.59481,1
18,2,1,2,0.68358,1
18,1,1,1,0.64333,1
18,3,1,1,0.57429,1
18,2,1,2,0.65377,1
18,1,1,1,0.64873,1
18,1,1,1,0.45935,1
18,4,1,2,0.56117,1
18,3,1,1,0.54214,1
18,3,1,1,0.43742,1
18,1,1,1,0.72352,1
18,2,1,2,0.88924,1
18,2,1,2,0.43812,1
18,2,1,2,0.5081,1
18,4,1,2,0.85579,1
18,4,1,2,0.72368,1
18,3,1,1,0.57346,1
18,2,1,2,0.80996,1
18,4,1,2,0.57303,1
18,4,1,2,0.61383,1
18,2,1,2,0.53947,1
18,4,1,2,0.55218,1
18,4,1,2,0.42835,1
18,4,1,2,0.44033,1
18,2,1,2,0.95674,1
18,1,1,1,0.60579,1
18,1,1,1,0.42859,1
18,1,1,1,0.38433,1
18,3,1,1,0.68333,1
18,4,1,2,0.67214,1
18,2,1,2,0.74204,1
18,1,1,1,0.64891,1
18,2,1,2,0.71665,1
18,4,1,2,0.5525,1
18,4,1,2,0.53726,1
18,3,1,1,0.74002,1
18,3,1,1,0.45724,1
18,3,1,1,0.4453,1
18,4,1,2,0.50669,1
18,2,1,1,0.6767,0
18,1,1,1,0.53754,1
18,4,1,2,0.57746,1
18,4,1,2,0.4875,1
18,3,1,1,0.61414,1
18,4,1,2,0.57112,1
18,3,1,1,0.74072,1
18,3,1,1,0.4351,1
18,1,1,1,0.69773,1
18,4,1,2,0.64146,1
18,2,1,2,0.80726,1
18,2,1,2,0.48205,1
18,3,1,1,0.62076,1
18,4,1,2,0.58162,1
18,4,1,2,0.42874,1
18,3,1,1,0.51536,1
18,2,1,2,0.65413,1
18,3,2,1,0.89738,1
18,4,2,2,0.73731,1
18,3,2,1,0.64504,1
18,2,2,1,1.099,1
18,3,2,1,0.74499,1
18,2,2,1,0.60076,1
18,1,2,2,0.60058,1
18,1,2,2,0.64189,1
18,3,2,2,0.64401,0
18,3,2,1,0.71488,1
18,1,2,2,0.69882,1
18,3,2,1,0.82849,1
18,4,2,2,0.48834,1
18,2,2,1,0.53887,1
18,1,2,2,0.4745,1
18,1,2,2,0.85363,1
18,1,2,2,0.54044,1
18,1,2,2,0.50808,1
18,2,2,1,0.57296,1
18,1,2,2,0.72797,1
18,3,2,1,0.66052,1
18,4,2,2,0.59157,1
18,2,2,1,1.1522,1
18,3,2,1,0.89614,1
18,2,2,1,0.75473,1
18,2,2,1,0.67862,1
18,2,2,1,0.49145,1
18,2,2,1,0.58511,1
18,1,2,2,1.138,1
18,2,2,1,0.65487,1
18,3,2,1,0.72764,1
18,3,2,1,0.54648,1
18,4,2,2,0.54029,1
18,2,2,1,1.1942,1
18,1,2,2,0.51102,1
18,1,2,2,0.53285,1
18,4,2,2,0.80076,1
18,3,2,1,0.5666,1
18,3,2,1,0.49035,1
18,2,2,1,1.0533,1
18,1,2,2,0.74,1
18,3,2,1,0.61205,1
18,2,2,2,0.78276,0
18,1,2,2,0.69862,1
18,3,2,1,0.61554,1
18,4,2,2,0.61928,1
18,2,2,1,0.58021,1
18,1,2,2,0.81081,1
18,3,2,1,0.65206,1
18,1,2,1,0.54379,0
18,1,2,2,0.56347,1
18,1,2,2,0.43467,1
18,2,2,1,0.55937,1
18,4,2,2,0.61131,1
18,1,2,1,0.56018,0
18,2,2,1,0.89009,1
18,2,2,1,0.55786,1
18,3,2,1,0.74449,1
18,1,2,2,0.63767,1
18,3,2,1,0.78739,1
18,3,2,1,0.51185,1
18,4,2,2,0.79696,1
18,3,2,1,0.6579,1
18,2,2,1,0.68068,1
18,1,2,2,0.53935,1
18,2,2,1,0.5232,1
18,1,2,2,0.64518,1
18,1,2,2,0.48891,1
18,2,2,1,0.51569,1
18,4,2,2,0.59481,1
18,4,2,2,0.50969,1
18,1,2,1,0.55932,0
18,2,2,1,0.62625,1
18,4,2,2,0.53727,1
18,2,2,1,0.72488,1
18,2,2,1,0.58177,1
18,1,2,2,0.52775,1
18,4,2,2,0.70553,1
18,3,2,1,0.49911,1
18,4,2,2,0.62973,1
18,1,2,1,0.6797,0
18,3,2,1,0.59553,1
18,1,2,2,0.76533,1
18,3,2,1,0.63833,1
18,2,2,2,0.88716,0
18,3,2,1,0.71392,1
18,4,2,2,0.58975,1
18,3,2,1,1.1828,1
18,1,2,2,1.0026,1
18,3,2,1,0.71241,1
18,3,2,1,0.83903,1
18,3,2,1,0.54058,1
18,3,2,1,0.50959,1
18,4,2,2,0.64457,1
18,1,2,2,1.0406,1
18,4,2,2,0.72232,1
18,1,2,2,0.58405,1
18,4,2,2,0.48212,1
18,1,2,2,0.86493,1
18,2,2,1,0.58355,1
18,2,2,1,0.51672,1
18,4,2,2,0.5966,1
18,2,2,1,0.64271,1
18,3,2,1,0.69663,1
18,3,2,1,0.54029,1
18,4,2,2,0.58522,1
18,3,2,1,0.57206,1
18,4,2,2,0.55084,1
18,4,2,2,0.5025,1
18,4,2,2,0.50759,1
18,3,2,1,0.72231,1
18,2,2,1,0.77112,1
18,1,2,2,0.96298,1
18,4,2,2,0.72171,1
18,1,2,2,0.98343,1
18,4,2,2,0.63206,1
18,1,2,1,0.65391,0
18,4,2,2,0.58585,1
18,3,2,1,0.53662,1
18,2,2,1,0.4823,1
18,4,2,2,0.63294,1
18,2,2,1,0.82187,1
18,2,2,1,0.5135,1
18,3,2,1,0.6945,1
18,4,2,2,0.58236,1
18,1,2,2,1.4142,1
18,3,2,1,0.57804,1
18,4,2,2,0.67593,1
18,1,2,2,0.72481,1
18,2,1,2,0.48575,1
18,1,1,1,0.54266,1
18,1,1,1,0.42254,1
18,2,1,2,0.53245,1
18,2,1,2,1.076,1
18,4,1,2,0.61396,1
18,3,1,2,0.45609,0
18,1,1,1,0.65233,1
18,2,1,2,0.71533,1
18,2,1,2,0.93204,1
18,2,1,2,0.53995,1
18,2,1,2,0.45389,1
18,4,1,2,0.71768,1
18,4,1,2,0.5485,1
18,3,1,1,0.79012,1
18,3,1,1,0.48912,1
18,3,1,1,0.48789,1
18,3,1,1,0.43109,1
18,1,1,1,1.0493,1
18,3,1,1,0.61028,1
18,4,1,2,0.55902,1
18,2,1,2,0.76485,1
18,1,1,1,0.57855,1
18,2,1,2,0.65651,1
18,4,1,2,0.47705,1
18,3,1,1,0.43551,1
18,1,1,1,0.77982,1
18,4,1,2,0.59185,1
18,1,1,1,0.63961,1
18,1,1,1,0.65596,1
18,3,1,1,0.45318,1
18,1,1,1,0.73281,1
18,3,1,1,0.44999,1
18,1,1,1,0.69725,1
18,4,1,2,0.68533,1
18,4,1,2,0.46342,1
18,4,1,2,0.47311,1
18,4,1,2,0.43889,1
18,3,1,2,0.42487,0
18,3,1,1,0.53869,1
18,1,1,1,0.84345,1
18,4,1,2,0.5472,1
18,1,1,1,0.75906,1
18,2,1,2,0.5611,1
18,3,1,1,0.66591,1
18,3,1,1,0.43705,1
18,3,1,1,0.43416,1
18,1,1,1,0.56901,1
18,1,1,1,0.48916,1
18,4,1,2,0.66683,1
18,2,1,2,0.68653,1
18,1,1,1,0.70066,1
18,1,1,1,0.49233,1
18,4,1,2,0.5643,1
18,2,1,1,0.59008,0
18,4,1,2,0.51905,1
18,4,1,2,0.44968,1
18,4,1,2,0.43713,1
18,3,1,1,0.58178,1
18,3,1,1,0.50125,1
18,1,1,2,1.0774,0
18,2,1,2,0.9571,1
18,3,1,1,0.65189,1
18,4,1,2,0.6336,1
18,2,1,2,0.86055,1
18,4,1,2,0.46183,1
18,1,1,1,0.54607,1
18,4,1,2,0.628,1
18,2,1,2,1.0078,1
18,2,1,2,0.63473,1
18,3,1,1,0.5706,1
18,2,1,2,0.69257,1
18,1,1,1,0.70917,1
18,4,1,2,0.55419,1
18,4,1,2,0.47207,1
18,2,1,2,1.0557,1
18,1,1,1,0.60873,1
18,4,1,2,0.55258,1
18,2,1,2,0.71441,1
18,4,1,2,0.62028,1
18,2,1,2,0.64217,1
18,3,1,1,0.51677,1
18,1,1,1,0.5329,1
18,1,1,1,0.43372,1
18,1,1,1,0.39966,1
18,3,1,1,0.61731,1
18,4,1,2,0.56826,1
18,2,1,2,0.68226,1
18,3,1,1,0.6229,1
18,2,1,2,1.2298,1
18,2,1,2,0.49294,1
18,1,1,1,0.50063,1
18,3,1,1,0.69943,1
18,3,1,1,0.45594,1
18,4,1,2,0.58229,1
18,1,1,1,0.84817,1
18,4,1,2,0.64004,1
18,2,1,2,0.49982,1
18,4,1,2,1.0063,1
18,3,1,1,0.6224,1
18,3,1,1,0.57095,1
18,3,1,1,0.55995,1
18,2,1,2,0.63187,1
18,4,1,1,0.5375,0
18,1,1,1,0.75746,1
18,1,1,1,0.49633,1
18,2,1,2,0.49612,1
18,3,1,1,0.64905,1
18,3,1,1,0.47178,1
18,1,1,1,0.51177,1
18,2,1,2,0.65557,1
18,1,1,1,0.53828,1
18,1,1,1,0.43939,1
18,4,1,2,0.91392,1
18,2,1,2,0.43632,1
18,3,1,1,0.65228,1
18,2,1,2,1.0018,1
18,4,1,2,0.62987,1
18,1,1,1,0.65888,1
18,1,1,1,0.38363,1
18,3,1,1,0.44734,1
18,2,1,2,0.53947,1
18,4,1,2,0.52925,1
18,4,1,2,0.43052,1
18,1,1,1,0.59789,1
18,2,1,2,0.59795,1
18,2,1,2,0.42163,1
18,3,1,1,0.52664,1
18,1,1,1,0.47938,1
18,1,1,1,0.38517,1
19,4,1,2,0.67477,1
19,1,1,1,0.93692,1
19,3,1,1,0.79767,1
19,2,1,2,0.73853,1
19,2,1,2,0.65633,1
19,1,1,1,0.54729,1
19,2,1,2,0.76506,1
19,3,1,2,0.81288,0
19,4,1,2,0.5805,1
19,2,1,2,0.87527,1
19,4,1,2,0.90331,1
19,4,1,2,0.65417,1
19,3,1,1,0.69089,1
19,2,1,2,0.71476,1
19,3,1,1,0.66562,1
19,1,1,2,0.84156,0
19,2,1,2,0.87134,1
19,2,1,2,0.79532,1
19,1,1,1,0.47602,1
19,4,1,2,0.64582,1
19,4,1,2,0.64355,1
19,1,1,1,0.65653,1
19,4,1,2,0.71932,1
19,3,1,1,0.59318,1
19,2,1,2,0.7816,1
19,3,1,1,0.6579,1
19,4,1,2,0.74667,1
19,3,1,1,0.80638,1
19,1,1,1,0.49124,1
19,4,1,2,0.73307,1
19,3,1,1,0.68309,1
19,4,1,2,0.57979,1
19,1,1,1,0.60273,1
19,2,1,2,1.0224,1
19,4,1,2,0.91235,1
19,1,1,1,0.63714,1
19,2,1,2,0.59397,1
19,3,1,1,0.64065,1
19,2,1,2,0.7685,1
19,3,1,1,0.6934,1
19,1,1,1,0.77518,1
19,3,1,1,0.68583,1
19,4,1,2,0.52601,1
19,4,1,2,0.70685,1
19,4,1,2,0.51354,1
19,4,1,2,0.52149,1
19,2,1,2,1.1035,1
19,2,1,2,0.52722,1
19,3,1,1,0.63714,1
19,3,1,1,0.51293,1
19,3,1,1,0.54377,1
19,4,1,2,0.57052,1
19,4,1,2,0.46476,1
19,4,1,2,0.43584,1
19,1,1,1,0.63525,1
19,3,1,1,0.57301,1
19,1,1,1,0.58508,1
19,3,1,1,0.67577,1
19,3,1,1,0.56971,1
19,4,1,2,0.71058,1
19,2,1,2,1.0164,1
19,1,1,1,0.58412,1
19,1,1,1,0.53287,1
19,2,1,2,0.66195,1
19,4,1,2,0.60386,1
19,4,1,2,0.49879,1
19,4,1,2,0.43899,1
19,4,1,2,0.44467,1
19,2,1,2,0.68614,1
19,1,1,1,0.64394,1
19,3,1,1,0.84287,1
19,3,1,1,0.62857,1
19,1,1,2,0.71347,0
19,2,1,2,0.64436,1
19,4,1,2,0.54815,1
19,3,1,1,0.62694,1
19,1,1,1,0.76879,1
19,3,1,1,0.69543,1
19,2,1,2,0.71051,1
19,1,1,1,0.66431,1
19,3,1,1,0.91727,1
19,2,1,2,0.60495,1
19,3,1,1,0.65584,1
19,4,1,2,0.64163,1
19,3,1,1,0.68054,1
19,1,1,1,0.64815,1
19,1,1,1,0.53218,1
19,3,1,1,0.75399,1
19,2,1,2,0.52583,1
19,3,1,1,0.68267,1
19,4,1,2,0.66152,1
19,2,1,2,0.60416,1
19,2,1,2,0.47268,1
19,2,1,2,0.47475,1
19,1,1,1,0.78365,1
19,4,1,2,0.71153,1
19,4,1,2,0.54636,1
19,1,1,1,0.74622,1
19,3,1,1,0.91904,1
19,2,1,2,0.53992,1
19,4,1,2,0.7278,1
19,2,1,2,0.55336,1
19,1,1,1,0.68847,1
19,1,1,1,0.44337,1
19,4,1,2,0.67427,1
19,1,1,1,0.67508,1
19,3,1,1,0.69004,1
19,3,1,1,0.69392,1
19,4,1,2,0.59577,1
19,1,1,1,0.69648,1
19,3,1,1,0.73541,1
19,1,1,1,0.70319,1
19,3,1,1,0.61307,1
19,4,1,2,0.59301,1
19,1,1,1,0.6518,1
19,1,1,1,0.70357,1
19,1,1,1,0.5093,1
19,1,1,1,0.46501,1
19,2,1,2,0.48201,1
19,4,1,2,0.64477,1
19,3,1,1,0.57174,1
19,1,1,1,0.79754,1
19,2,1,2,0.63333,1
19,2,1,2,0.91034,1
19,4,1,2,0.70325,1
19,3,1,1,0.6263,1
19,4,1,2,0.67404,1
19,4,1,2,0.44936,1
19,4,1,2,0.43797,1
19,2,1,2,0.72965,1
19,2,1,2,0.66451,1
19,3,1,1,0.66729,1
19,2,1,2,0.6741,1
19,2,1,2,0.47093,1
19,1,1,1,0.82887,1
19,1,1,1,0.49463,1
19,1,1,1,0.64259,1
19,1,2,2,0.67357,1
19,1,2,2,0.48838,1
19,2,2,1,0.45607,1
19,2,2,1,0.51614,1
19,4,2,2,0.64298,1
19,3,2,1,0.7096,1
19,4,2,2,0.70236,1
19,4,2,2,0.69832,1
19,3,2,1,0.77108,1
19,3,2,1,0.63007,1
19,1,2,2,0.60293,1
19,1,2,2,0.47556,1
19,1,2,2,0.47026,1
19,4,2,2,0.50307,1
19,1,2,2,0.55091,1
19,1,2,2,0.55094,1
19,2,2,1,0.69763,1
19,2,2,1,0.56948,1
19,2,2,1,0.58524,1
19,4,2,2,0.76519,1
19,2,2,1,0.51299,1
19,3,2,1,0.88796,1
19,1,2,2,0.72375,1
19,3,2,1,0.49938,1
19,2,2,1,1.053,1
19,3,2,1,0.77198,1
19,1,2,2,0.72761,1
